Links, Link Text, Paragraph Content <p>, Heading H1, Heading H2, Heading H3, Heading H4
https://pec.ac.in/institute-functionaries#tab15,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | -A | A | +A | University Administration | Board of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Quick Links | Alumni | Central Library | TEQIP III | Admissions | Placement | Tenders | Close modal | Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | cimpec16@gmail.com | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games | mohitkumar@pec.edu.in | gurjeetsingh@pec.edu.in | ankityadav@pec.edu.in | rajivkumar@pec.edu.in | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Quick Links | S.No. | Name of committee | Chairperson | Members (Prof./ Dr./ Sh./ Ms.) | 1 | Standing Committee for Recruitment | Director | 3 | Institutional Purchase/ Tender Committee | Deputy Director | 4 | Library Advisory Committee | R. Sehmi Applied Science Department | 5 | Standing Committee of Senate | Uma Batra Department of Materials and Metallurgical Engineering | 6 | Faculty & Staff Grievance Redressal Committee | Deputy Director | 7 | Sexual Harassment & Violence against Women Committee at Workplace | Rintu Khanna Electrical Engineering Department | 8 | Performance based award for Faculty & Staff | Deputy Director | 9 | Commercial & House Allotment Committee | Deputy Director | 10 | Master Plan & Space Allocation Committee | Deputy Director | Auction & Disposal Committee | Deputy Director | *Shall coordinate/ convener of the committee. | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Administration | Research | Academics | Facilities | Information,Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games
https://pec.ac.in/institute-functionaries#tab12,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | -A | A | +A | University Administration | Board of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Quick Links | Alumni | Central Library | TEQIP III | Admissions | Placement | Tenders | Close modal | Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | cimpec16@gmail.com | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games | mohitkumar@pec.edu.in | gurjeetsingh@pec.edu.in | ankityadav@pec.edu.in | rajivkumar@pec.edu.in | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Quick Links | S.No. | Name of committee | Chairperson | Members (Prof./ Dr./ Sh./ Ms.) | 1 | Standing Committee for Recruitment | Director | 3 | Institutional Purchase/ Tender Committee | Deputy Director | 4 | Library Advisory Committee | R. Sehmi Applied Science Department | 5 | Standing Committee of Senate | Uma Batra Department of Materials and Metallurgical Engineering | 6 | Faculty & Staff Grievance Redressal Committee | Deputy Director | 7 | Sexual Harassment & Violence against Women Committee at Workplace | Rintu Khanna Electrical Engineering Department | 8 | Performance based award for Faculty & Staff | Deputy Director | 9 | Commercial & House Allotment Committee | Deputy Director | 10 | Master Plan & Space Allocation Committee | Deputy Director | Auction & Disposal Committee | Deputy Director | *Shall coordinate/ convener of the committee. | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Administration | Research | Academics | Facilities | Information,Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games
https://pec.ac.in/institute-functionaries#tab14,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | -A | A | +A | University Administration | Board of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Quick Links | Alumni | Central Library | TEQIP III | Admissions | Placement | Tenders | Close modal | Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | cimpec16@gmail.com | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games | mohitkumar@pec.edu.in | gurjeetsingh@pec.edu.in | ankityadav@pec.edu.in | rajivkumar@pec.edu.in | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Quick Links | S.No. | Name of committee | Chairperson | Members (Prof./ Dr./ Sh./ Ms.) | 1 | Standing Committee for Recruitment | Director | 3 | Institutional Purchase/ Tender Committee | Deputy Director | 4 | Library Advisory Committee | R. Sehmi Applied Science Department | 5 | Standing Committee of Senate | Uma Batra Department of Materials and Metallurgical Engineering | 6 | Faculty & Staff Grievance Redressal Committee | Deputy Director | 7 | Sexual Harassment & Violence against Women Committee at Workplace | Rintu Khanna Electrical Engineering Department | 8 | Performance based award for Faculty & Staff | Deputy Director | 9 | Commercial & House Allotment Committee | Deputy Director | 10 | Master Plan & Space Allocation Committee | Deputy Director | Auction & Disposal Committee | Deputy Director | *Shall coordinate/ convener of the committee. | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Administration | Research | Academics | Facilities | Information,Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games
https://pec.ac.in/institute-functionaries#tab16,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | -A | A | +A | University Administration | Board of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Quick Links | Alumni | Central Library | TEQIP III | Admissions | Placement | Tenders | Close modal | Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | cimpec16@gmail.com | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games | mohitkumar@pec.edu.in | gurjeetsingh@pec.edu.in | ankityadav@pec.edu.in | rajivkumar@pec.edu.in | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Quick Links | S.No. | Name of committee | Chairperson | Members (Prof./ Dr./ Sh./ Ms.) | 1 | Standing Committee for Recruitment | Director | 3 | Institutional Purchase/ Tender Committee | Deputy Director | 4 | Library Advisory Committee | R. Sehmi Applied Science Department | 5 | Standing Committee of Senate | Uma Batra Department of Materials and Metallurgical Engineering | 6 | Faculty & Staff Grievance Redressal Committee | Deputy Director | 7 | Sexual Harassment & Violence against Women Committee at Workplace | Rintu Khanna Electrical Engineering Department | 8 | Performance based award for Faculty & Staff | Deputy Director | 9 | Commercial & House Allotment Committee | Deputy Director | 10 | Master Plan & Space Allocation Committee | Deputy Director | Auction & Disposal Committee | Deputy Director | *Shall coordinate/ convener of the committee. | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Administration | Research | Academics | Facilities | Information,Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games
https://pec.ac.in/institute-functionaries#tab17,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | -A | A | +A | University Administration | Board of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Quick Links | Alumni | Central Library | TEQIP III | Admissions | Placement | Tenders | Close modal | Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | cimpec16@gmail.com | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games | mohitkumar@pec.edu.in | gurjeetsingh@pec.edu.in | ankityadav@pec.edu.in | rajivkumar@pec.edu.in | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Quick Links | S.No. | Name of committee | Chairperson | Members (Prof./ Dr./ Sh./ Ms.) | 1 | Standing Committee for Recruitment | Director | 3 | Institutional Purchase/ Tender Committee | Deputy Director | 4 | Library Advisory Committee | R. Sehmi Applied Science Department | 5 | Standing Committee of Senate | Uma Batra Department of Materials and Metallurgical Engineering | 6 | Faculty & Staff Grievance Redressal Committee | Deputy Director | 7 | Sexual Harassment & Violence against Women Committee at Workplace | Rintu Khanna Electrical Engineering Department | 8 | Performance based award for Faculty & Staff | Deputy Director | 9 | Commercial & House Allotment Committee | Deputy Director | 10 | Master Plan & Space Allocation Committee | Deputy Director | Auction & Disposal Committee | Deputy Director | *Shall coordinate/ convener of the committee. | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Administration | Research | Academics | Facilities | Information,Institute | Head of Departments | Deans & Associate Deans | Career Development and Guidance Cell | Head of Centers | Accounts Section | Chairpersons | Chief Wardens | Liaison Officers | Student Advisers | Other Activities | Committees | Coordinators | Clubs | Societies | Nodal Officers | Games
https://pec.ac.in/,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | MoU signed between PEC and Bansal EnviroTech | MoU signed between PEC and KISCO India Private Limited (KIPL) | Homecoming 2020: First Annual Alumni Meet | Siemens Center of Excellence Inaugurated at PEC | Ban on Single Use Plastic/ Thermocol Items in Chandigarh | Nominations are invited for Distinguished Alumnus Award and Young Alumnus Award 2020. The nomination process closes on 30th September 2020. | Oldest Alum at Homecoming: 2020 | MOU Between PEC and PEDA | 98th Foundation Day | One week STC on Micro Manufacturing from 4th to 8th January 2021 | Chandigarh Administration has desired Shivalik Hostel to be used as a Quarantine Centre for COVID-19 | Manual to Access pec.edu.in Email ID | As a precautionary measure against the spread of Corona Virus teaching shall remain suspended in the institute indefinitely. | Contribute to Covid Emergency Funds | Rolling Advertisement for the Temporary Engagement of Faculty Positions at the level of Assistant Professor on contract for three years. | Description Purpose and Guidelines of the Voyager Program | Dr. Sanjeev Kumar has received the India 2020 Top Cited Paper Award | Online Short Term Course (STC) on Smart Functional Materials for Emerging Applications | Webinar on ANSYS High Frequency Application in 5G Antenna | Two Days Workshop on Advanced Functional Materials (WAFM-2020) | Online Short Term Course on Nanotechnology for Electronic and Photonic Devices (NANODEV-2020) | All Events | India 2020 Top Cited Paper | Web Development & Programming the IoT | Space Flight: Challenges & Opportunities | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Nominations are invited for Distinguished Alumnus Award and Young Alumnus Award 2020. The nomination process closes on 30th September 2020. | PEC welcomed Mr. Bikram Singh Garewal the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943 Mr.Bikram has gone on to achieve many great feats in life. | A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency Ministry of Power Govt. of India. | PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director PEC Prof. Dheeraj Sanghi. | One week STC on Micro Manufacturing from 4th to 8th January 2021 | Chandigarh Administration has desired Shivalik Hostel to be used as a Quarantine Centre for COVID-19 | Manual to Access pec.edu.in Email ID | As a precautionary measure against the spread of Corona Virus teaching shall remain suspended in the institute indefinitely. | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Punjab Engineering College (Deemed to be University) Chandigarh | Distinguished Alumnus Award | Top Stories | Explore | Announcements | Important Links | Headlines | Connect | Recent Research Activities | Research | Academics | Facilities | Information,
https://pec.ac.in/institute/email-services#,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | -A | A | +A | Institute | History | Vision & Mission | Campus | Location | Top Stories | PEC Anthem | News & Events | Rules Guidelines & Forms | Office Orders | Tenders and Quotations | Job Openings | Quick Links | Alumni | Central Library | TEQIP III | Admissions | Placement | Tenders | Close modal | webmaster@pec.edu.in | Click here to Download Manual | New Email Server (mail.pec.edu.in) | Old Email Server (mail.pec.ac.in) | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Quick Links | Email Services are provided to Faculty Members and Students of the institute to quickly and easily send electronic files such as text documents photos and data sheets through an email. | Support: For queries email to : webmaster@pec.edu.in. | Steps to Access pec.edu.in Email: Click here to Download Manual | New Email Server (mail.pec.edu.in) | Old Email Server (mail.pec.ac.in) | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Institute | Research | Academics | Facilities | Information,
https://pec.ac.in/institute,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | -A | A | +A | Institute | History | Vision & Mission | Campus | Location | Top Stories | PEC Anthem | News & Events | Rules Guidelines & Forms | Office Orders | Tenders and Quotations | Job Openings | Quick Links | Alumni | Central Library | TEQIP III | Admissions | Placement | Tenders | Close modal | History | Read More | Campus | Read More | Location | Read More | News & Events | Read More | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Quick Links | The Punjab Engineering College (Deemed to be University) Chandigarh was orginally established as Mugalpura Engineering College at Lahore (now in Pakistan) on November 9 1921.Towards the end of December 1953 the college shifted to its present campus in Chandigarh to function under Govt. of Punjab. | Read More | The college campus extends over an area of 149 acres of the land situated close to the beautiful Shivalik hills. The campus is divided into various functional zones like hostels Main College Building Administration Block Residential Complex for staff and faculty and a shopping centre. | Read More | The college is situated in Sector 12 at the north end of Chandigarh.The college campus extends over an area of 146 acres of the land situated close to the beautiful Shivalik hills. | Read More | Latest news and information about happenings and events on the campus. | Read More | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Institute | Research | Academics | Facilities | Information,History | Campus | Location | News & Events
https://pec.ac.in/institute#main-content,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | -A | A | +A | Institute | History | Vision & Mission | Campus | Location | Top Stories | PEC Anthem | News & Events | Rules Guidelines & Forms | Office Orders | Tenders and Quotations | Job Openings | Quick Links | Alumni | Central Library | TEQIP III | Admissions | Placement | Tenders | Close modal | History | Read More | Campus | Read More | Location | Read More | News & Events | Read More | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Quick Links | The Punjab Engineering College (Deemed to be University) Chandigarh was orginally established as Mugalpura Engineering College at Lahore (now in Pakistan) on November 9 1921.Towards the end of December 1953 the college shifted to its present campus in Chandigarh to function under Govt. of Punjab. | Read More | The college campus extends over an area of 149 acres of the land situated close to the beautiful Shivalik hills. The campus is divided into various functional zones like hostels Main College Building Administration Block Residential Complex for staff and faculty and a shopping centre. | Read More | The college is situated in Sector 12 at the north end of Chandigarh.The college campus extends over an area of 146 acres of the land situated close to the beautiful Shivalik hills. | Read More | Latest news and information about happenings and events on the campus. | Read More | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Institute | Research | Academics | Facilities | Information,History | Campus | Location | News & Events
https://pec.ac.in/institute#,Skip to main content | Alumni | Webmail | Jobs | Tenders | Office Orders | NIRF | RTI | Placements | Contact Us | Home | Institute | History | Vision & Mission | Campus | Location | News and Events | Tenders & Quotations | Balance Sheets | Rules Guidelines & Forms | Faculty Affairs | IQAC Reports | Administration | Board Of Governors | Chairman Board of Governors | Director | Senate Members | Building & Works Committee | Finance Committee | Grievance Redressal Committee | Institute Functionaries | Minutes of Meetings | Programmes | Undergraduate | Postgraduate | Doctorate | Academic Support for Students | Accreditation | Scholarships | IQAC Reports | E-Academic Portal | Admissions | Academic Units | Departments | Centres | Research | Overview | Research Groups | Sponsored Research | In-House Projects | Consultancy | Courses and Conferences | Young Research Fellows Programme | Norms and Forms | Contacts | Campus Life | Students | Facilities | Online Fee Payment | -A | A | +A | Institute | History | Vision & Mission | Campus | Location | Top Stories | PEC Anthem | News & Events | Rules Guidelines & Forms | Office Orders | Tenders and Quotations | Job Openings | Quick Links | Alumni | Central Library | TEQIP III | Admissions | Placement | Tenders | Close modal | History | Read More | Campus | Read More | Location | Read More | News & Events | Read More | Overview | Research Groups | Sponsored Research | Consultancy | Collaborations | In-House Projects | Time Tables | Examination | Academic Calendar | Undergraduate Programme | Postgraduate Programme | PhD Programme | Library | Computer Centre | Sports | Hostels | Medical Facility | Workshops | E-Notices | Multimedia | Brochure & Prospectus | CRIKC | Sexual Harassment Complaints | Website Credits | Web Editor | Anti-Ragging | Privacy Statement | Report Copyright Infringement,Quick Links | The Punjab Engineering College (Deemed to be University) Chandigarh was orginally established as Mugalpura Engineering College at Lahore (now in Pakistan) on November 9 1921.Towards the end of December 1953 the college shifted to its present campus in Chandigarh to function under Govt. of Punjab. | Read More | The college campus extends over an area of 149 acres of the land situated close to the beautiful Shivalik hills. The campus is divided into various functional zones like hostels Main College Building Administration Block Residential Complex for staff and faculty and a shopping centre. | Read More | The college is situated in Sector 12 at the north end of Chandigarh.The college campus extends over an area of 146 acres of the land situated close to the beautiful Shivalik hills. | Read More | Latest news and information about happenings and events on the campus. | Read More | Copyright © 2020 Punjab Engineering College (Deemed to be University) Sector 12 Chandigarh 160012,,,Institute | Research | Academics | Facilities | Information,History | Campus | Location | News & Events
